 "STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-11-30","0.00",,"40","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-01","0.00",,"40","25"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-02","0.00",,"34","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-03","0.00",,"41","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-04","0.00",,"40","25"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-05","0.00",,"42","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-06","0.00",,"52","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-07","0.23",,"46","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-08","0.00",,"46","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-09","0.00",,"29","10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-10","0.00",,"28","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-11","0.00",,"32","17"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-12","0.00",,"58","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-13","0.08",,"44","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-14","0.06",,"26","8"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-15","0.00",,"29","3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-16","0.10",,"46","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-17","0.22",,"46","2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-18","0.00",,"9","-2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-19","0.00",,"11","-4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-20","0.00",,"18","-2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-21","0.00",,"32","1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-22","0.00",,"39","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-23","0.02",,"40","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-24","0.11",,"44","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-25","0.86",,"43","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-26","0.00",,"43","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-27","0.01",,"41","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-28","0.00",,"33","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-29","0.00",,"42","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-30","0.00",,"37","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1979-12-31","0.00",,"36","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-01","0.00",,"35","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-02","0.00",,"36","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-03","0.00",,"26","8"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-04","0.00",,"25","6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-05","0.00",,"19","5"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-06","0.00",,"23","3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-07","0.14",,"41","5"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-08","0.00",,"34","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-09","0.00",,"28","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-10","0.00",,"26","7"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-11","0.18",,"52","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-12","0.17",,"54","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-13","0.00",,"24","10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-14","0.00",,"36","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-15","0.00",,"41","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-16","0.00",,"32","17"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-17","0.01",,"28","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-18","0.00",,"36","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-19","0.00",,"43","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-20","0.00",,"38","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-21","0.00",,"20","10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-22","0.20",,"24","10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-23","0.03",,"28","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-24","0.00",,"23","-1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-25","0.00",,"21","-1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-26","0.00",,"26","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-27","0.00",,"33","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-28","0.00",,"29","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-29","0.00",,"27","9"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-30","0.00",,"15","3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-01-31","0.00",,"19","3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-01","0.00",,"22","1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-02","0.00",,"18","4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-03","0.00",,"22","5"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-04","0.00",,"29","4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-05","0.00",,"27","9"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-06","0.00",,"31","8"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-07","0.00",,"28","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-08","0.00",,"34","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-09","0.00",,"33","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-10","0.00",,"26","10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-11","0.00",,"33","7"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-12","0.00",,"34","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-13","0.00",,"33","17"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-14","0.00",,"35","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-15","0.00",,"28","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-16","0.42",,"21","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-17","0.00",,"22","8"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-18","0.00",,"31","5"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-19","0.00",,"43","9"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-20","0.00",,"46","23"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-21","0.00",,"44","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-22","0.23",,"22","6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-23","0.10",,"37","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-24","0.03",,"30","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-25","0.00",,"40","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-26","0.00",,"22","2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-27","0.00",,"19","-1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-28","0.02",,"27","8"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-02-29","0.01",,"19","3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-01","0.00",,"23","1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-02","0.00",,"25","0"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-03","0.00",,"35","2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-04","0.00",,"41","11"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-05","0.11",,"41","25"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-06","0.00",,"41","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-07","0.03",,"41","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-08","0.83",,"37","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-09","0.00",,"41","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-10","0.00",,"43","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-11","0.58",,"43","25"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-12","0.00",,"27","12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-13","0.00",,"33","11"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-14","0.75",,"38","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-15","0.00",,"32","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-16","0.00",,"40","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-17","0.28",,"48","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-18","1.30",,"50","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-19","0.00",,"43","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-20","0.00",,"46","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-21","0.00",,"45","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-22","0.00",,"50","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-23","0.00",,"49","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-24","0.00",,"53","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-25","0.00",,"45","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-26","0.01",,"47","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-27","0.00",,"45","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-28","0.00",,"54","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-29","0.09",,"57","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-30","0.15",,"50","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-03-31","0.00",,"53","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-01","0.00",,"55","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-02","0.00",,"56","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-03","0.00",,"59","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-04","0.43",,"43","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-05","0.02",,"50","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-06","0.00",,"50","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-07","0.00",,"51","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-08","0.00",,"50","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-09","0.11",,"56","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-10","1.82",,"51","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-11","0.01",,"59","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-12","0.11",,"59","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-13","0.00",,"64","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-14","0.04",,"57","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-15","0.54",,"59","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-16","0.42",,"50","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-17","0.00",,"53","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-18","0.00",,"54","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-19","0.00",,"57","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-20","0.01",,"65","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-21","0.10",,"59","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-22","0.12",,"54","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-23","0.44",,"50","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-24","0.03",,"62","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-25","0.00",,"64","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-26","0.03",,"53","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-27","0.00",,"60","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-28","0.05",,"58","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-29","1.82",,"52","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-04-30","0.03",,"58","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-01","0.05",,"61","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-02","0.00",,"65","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-03","0.00",,"67","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-04","0.00",,"62","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-05","0.00",,"64","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-06","0.00",,"67","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-07","0.06",,"48","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-08","0.89",,"50","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-09","0.26",,"56","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-10","0.00",,"61","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-11","0.04",,"65","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-12","0.00",,"75","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-13","0.00",,"68","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-14","0.01",,"62","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-15","0.00",,"63","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-16","0.00",,"70","49"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-17","0.00",,"70","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-18","0.29",,"60","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-19","0.03",,"72","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-20","0.00",,"69","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-21","0.00",,"64","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-22","0.00",,"81","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-23","0.00",,"71","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-24","0.00",,"72","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-25","0.00",,"66","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-26","0.00",,"61","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-27","0.00",,"58","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-28","0.00",,"69","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-29","0.00",,"69","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-30","0.00",,"75","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-05-31","0.00",,"64","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-01","0.00",,"75","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-02","0.05",,"62","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-03","0.28",,"59","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-04","0.21",,"65","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-05","0.00",,"72","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-06","0.00",,"78","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-07","0.00",,"76","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-08","0.15",,"62","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-09","0.00",,"59","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-10","0.00",,"65","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-11","0.00",,"60","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-12","0.00",,"69","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-13","0.00",,"76","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-14","0.00",,"78","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-15","0.01",,"81","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-16","0.18",,"70","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-17","0.00",,"73","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-18","0.00",,"78","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-19","0.00",,"74","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-20","1.08",,"66","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-21","0.35",,"69","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-22","0.02",,"78","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-23","0.00",,"81","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-24","0.00",,"85","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-25","0.00",,"87","73"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-26","0.00",,"86","66"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-27","0.00",,"83","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-28","0.00",,"76","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-29","0.02",,"74","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-06-30","0.11",,"67","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-01","0.00",,"72","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-02","0.30",,"70","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-03","0.00",,"79","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-04","0.00",,"83","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-05","0.05",,"79","62"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-06","0.00",,"72","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-07","0.00",,"78","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-08","0.37",,"67","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-09","0.00",,"78","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-10","0.00",,"77","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-11","0.06",,"75","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-12","0.01",,"66","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-13","0.02",,"76","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-14","0.00",,"83","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-15","0.00",,"78","67"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-16","0.00",,"88","68"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-17","0.01",,"85","70"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-18","0.00",,"84","65"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-19","0.00",,"85","61"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-20","0.00",,"86","65"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-21","0.18",,"82","71"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-22","0.11",,"82","71"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-23","1.21",,"81","65"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-24","0.00",,"82","64"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-25","0.00",,"84","64"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-26","0.00",,"81","66"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-27","0.00",,"82","66"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-28","0.00",,"82","67"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-29","0.56",,"79","65"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-30","0.07",,"82","65"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-07-31","0.00",,"82","62"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-01","0.02",,"83","67"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-02","0.16",,"83","68"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-03","0.06",,"79","68"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-04","0.05",,"83","68"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-05","0.00",,"84","64"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-06","0.03",,"84","70"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-07","0.00",,"85","72"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-08","0.00",,"86","70"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-09","0.00",,"83","63"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-10","0.00",,"79","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-11","0.02",,"67","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-12","0.05",,"65","61"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-13","0.00",,"78","61"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-14","0.08",,"75","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-15","0.00",,"81","63"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-16","0.00",,"70","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-17","0.00",,"79","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-18","0.00",,"79","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-19","0.37",,"67","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-20","0.17",,"70","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-21","0.00",,"76","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-22","0.00",,"78","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-23","0.00",,"83","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-24","0.00",,"85","64"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-25","0.00",,"82","64"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-26","0.00",,"86","63"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-27","0.02",,"84","72"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-28","0.08",,"78","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-29","0.00",,"79","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-30","0.00",,"81","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-08-31","0.10",,"82","68"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-01","0.49",,"84","68"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-02","0.58",,"86","71"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-03","0.00",,"77","63"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-04","0.00",,"74","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-05","0.00",,"70","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-06","0.00",,"80","64"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-07","0.00",,"74","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-08","0.00",,"71","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-09","0.08",,"70","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-10","0.08",,"66","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-11","0.08",,"75","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-12","0.00",,"66","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-13","0.03",,"63","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1980-09-14","0.81",,"68","54"
