"","id","year","species","time_int","distance","dist_cat","flyover","count","display"
"5736","KOUG_K2_T29_16",2021,"ATSP","2",NA,101,"N","1",""
"5737","KOUG_K2_T29_16",2021,"CORE","6",NA,101,"Y","4","Y"
"5738","KOUG_K2_T29_20",2021,"SAVS","0",NA,1,"N","1",""
"5739","KOUG_K2_T29_20",2021,"ATSP","0",NA,101,"N","1",""
"5740","KOUG_K2_T29_20",2021,"WCSP","1",NA,101,"N","1",""
"5741","KOUG_K2_T29_20",2021,"WCSP","2",NA,101,"N","1",""
"5742","KOUG_K2_T29_20",2021,"CORE","3",NA,1,"N","2",""
"5743","KOUG_K2_T29_20",2021,"CORE","7",NA,101,"N","1",""
"5744","TELL_T4_T11_27",2021,"WESA","3",NA,1,"N","1",""
"5745","TELL_T4_T11_27",2021,"WIPT","3","300",NA,"N","1",""
"5746","TELL_T4_T11_27",2021,"SONG","6",NA,101,"N","1",""
"5747","TELL_T4_T15_1",2021,"WISN","0","400",NA,"N","1",""
"5748","TELL_T4_T15_1",2021,"WISN","0","378",NA,"N","1",""
"5749","TELL_T4_T15_1",2021,"WISN","1","175",NA,"N","1",""
"5750","TELL_T4_T15_1",2021,"WIPT","2","350",NA,"N","1",""
"5751","TELL_T4_T15_1",2021,"GCTH","4",NA,101,"N","1",""
"5752","TELL_T4_T15_1",2021,"GCTH","5",NA,101,"N","1",""
"5753","TELL_T4_T15_2",2021,"WISN","0","225",NA,"N","1",""
"5754","TELL_T4_T15_2",2021,"WISN","0","275",NA,"N","1",""
"5755","TELL_T4_T15_2",2021,"GCTH","1",NA,1,"N","1",""
"5756","TELL_T4_T15_2",2021,"SONG","2",NA,1,"N","1",""
"5757","TELL_T4_T15_2",2021,"GCSP","4",NA,101,"N","1",""
"5758","TELL_T4_T15_2",2021,"WIPT","6","350",NA,"N","1",""
"5759","TELL_T4_T15_5",2021,"GCSP","0",NA,101,"N","1",""
"5760","TELL_T4_T15_5",2021,"GCTH","0",NA,1,"N","1",""
"5761","TELL_T4_T15_5",2021,"GCTH","0",NA,101,"N","1",""
"5762","TELL_T4_T15_5",2021,"GCTH","3",NA,101,"N","1",""
"5763","TELL_T4_T15_5",2021,"CORE","5",NA,101,"N","1",""
"5764","TELL_T4_T15_12",2021,"ATSP","0",NA,1,"N","1",""
"5765","TELL_T4_T15_12",2021,"SONG","0",NA,1,"N","1",""
"5766","TELL_T4_T15_12",2021,"SAVS","0",NA,101,"N","1",""
"5767","TELL_T4_T15_12",2021,"GCSP","1",NA,101,"N","1",""
"5768","TELL_T4_T15_12",2021,"CORE","1",NA,101,"Y","1","Y"
"5769","TELL_T4_T15_12",2021,"SAVS","4",NA,101,"N","1",""
"5770","TELL_T4_T15_12",2021,"GCTH","7",NA,101,"N","1",""
"5771","TELL_T4_T15_12",2021,"GCSP","7",NA,101,"N","1",""
"5772","TELL_T4_T15_12",2021,"WIPT","9","175",NA,"N","1",""
"5773","TELL_T4_T15_12",2021,"WIPT","9","325",NA,"N","1",""
"5774","TELL_T4_T15_16",2021,"WESA","0",NA,1,"N","1",""
"5775","TELL_T4_T15_16",2021,"LALO","0",NA,1,"N","1",""
"5776","TELL_T4_T15_16",2021,"SONG","0",NA,1,"N","1",""
"5777","TELL_T4_T15_16",2021,"ATSP","0",NA,1,"N","1",""
"5778","TELL_T4_T15_16",2021,"SAVS","0",NA,101,"N","1",""
"5779","TELL_T4_T15_16",2021,"ATSP","1",NA,1,"N","1",""
"5780","TELL_T4_T15_16",2021,"LALO","2",NA,1,"N","1",""
"5781","TELL_T4_T15_16",2021,"GCSP","3",NA,101,"N","1",""
"5782","TELL_T4_T15_16",2021,"SAVS","8",NA,1,"N","1",""
"5783","TELL_T4_T15_16",2021,"GCSP","8",NA,101,"N","1",""
"5784","TELL_T4_T15_16",2021,"SONG","9",NA,1,"N","1",""
"5785","TELL_T4_T15_13",2021,"ATSP","0",NA,1,"N","4","N"
"5786","TELL_T4_T15_13",2021,"BLUE","1",NA,1,"N","1","N"
"5787","TELL_T4_T15_13",2021,"CORE","1",NA,101,"Y","1","Y"
"5788","TELL_T4_T15_13",2021,"LALO","1",NA,1,"N","1","N"
"5789","TELL_T4_T15_13",2021,"SAVS","2",NA,1,"N","1","N"
"5790","TELL_T4_T15_13",2021,"CORE","4",NA,1,"Y","1","Y"
"5791","TELL_T4_T15_13",2021,"SAVS","5",NA,101,"N","1","N"
"5792","TELL_T4_T15_9",2021,"SAVS","0",NA,1,"","1",""
"5793","TELL_T4_T15_9",2021,"SAVS","0",NA,1,"","1",""
"5794","TELL_T4_T15_9",2021,"SONG","5",NA,1,"","1",""
"5795","TELL_T4_T15_3",2021,"GCTH","0",NA,101,"","1",""
"5796","TELL_T4_T15_3",2021,"YEWA","0",NA,1,"","1",""
"5797","TELL_T4_T15_3",2021,"ATSP","0",NA,1,"","1",""
"5798","TELL_T4_T15_3",2021,"ATSP","0",NA,1,"","1",""
"5799","TELL_T4_T15_3",2021,"CORE","0",NA,1,"Y","3","Y"
"5800","TELL_T4_T15_3",2021,"NOWA","1",NA,1,"","1",""
"5801","TELL_T4_T15_3",2021,"FOSP","3",NA,101,"","1",""
"5802","TELL_T4_T15_3",2021,"ARWA","3",NA,101,"","1",""
"5803","TELL_T4_T15_3",2021,"CORE","4",NA,1,"Y","1","Y"
"5804","TELL_T4_T15_3",2021,"OCWA","5",NA,1,"","1",""
"5805","TELL_T4_T15_3",2021,"ARWA","7",NA,1,"","1",""
"5806","TELL_T4_T15_3",2021,"ATSP","7",NA,1,"","1",""
"5807","TELL_T4_T15_3",2021,"GCSP","8",NA,101,"","1",""
"5808","TELL_T4_T15_20",2021,"CORE","0",NA,101,"Y","1","Y"
"5809","TELL_T4_T15_20",2021,"SAVS","0",NA,1,"","1",""
"5810","TELL_T4_T15_20",2021,"SAVS","0",NA,1,"","1",""
"5811","TELL_T4_T15_20",2021,"LALO","0",NA,1,"","1",""
"5812","TELL_T4_T15_20",2021,"LALO","0",NA,1,"","1",""
"5813","TELL_T4_T15_20",2021,"CORE","1",NA,1,"","1",""
"5814","TELL_T4_T15_20",2021,"SAVS","2",NA,1,"","1",""
"5815","TELL_T4_T15_20",2021,"GCSP","4",NA,101,"","1",""
"5816","TELL_T4_T15_20",2021,"SAVS","6",NA,101,"","1",""
"5817","TELL_T4_T15_20",2021,"CORE","6",NA,101,"Y","2","Y"
"5818","TELL_T4_T15_21",2021,"WIPT","0","60",NA,"","1",""
"5819","TELL_T4_T15_21",2021,"GCSP","0",NA,101,"","1",""
"5820","TELL_T4_T15_21",2021,"LALO","1",NA,1,"","1",""
"5821","TELL_T4_T15_21",2021,"SONG","1",NA,1,"","1",""
"5822","TELL_T4_T15_21",2021,"GCSP","2",NA,101,"","1",""
"5823","TELL_T4_T15_21",2021,"AMRO","3","125",NA,"","1",""
"5824","TELL_T4_T15_21",2021,"SAVS","4",NA,101,"","1",""
"5825","TELL_T4_T15_21",2021,"PAGP","5","400",NA,"","1",""
"5826","TELL_T4_T15_21",2021,"CORE","5",NA,1,"Y","1","Y"
"5827","TELL_T4_T15_21",2021,"GCSP","6",NA,101,"","1",""
"5828","TELL_T4_T15_21",2021,"GCSP","8",NA,1,"","1",""
"5829","KOUG_K3_T28_10",2021,"GCTH","0",NA,1,"N","1",""
"5830","KOUG_K3_T28_10",2021,"WISN","5","250",NA,"N","1",""
"5831","KOUG_K3_T28_10",2021,"GCTH","7",NA,101,"N","1",""
"5832","KOUG_K3_T28_10",2021,"GCTH","8",NA,1,"N","1",""
"5833","KOUG_K3_T28_7",2021,"GCTH","0",NA,1,"N","1",""
"5834","KOUG_K3_T28_7",2021,"GCTH","0",NA,1,"N","1",""
"5835","KOUG_K3_T28_7",2021,"FOSP","2",NA,1,"N","1",""
"5836","KOUG_K3_T28_7",2021,"CORE","2",NA,101,"N","1",""
"5837","KOUG_K3_T28_7",2021,"CORE","5",NA,1,"N","1",""
"5838","KOUG_K3_T28_7",2021,"GCTH","7",NA,1,"N","1",""
"5839","KOUG_K3_T28_7",2021,"CORE","9",NA,1,"N","2",""
"5840","KOUG_K3_T28_7",2021,"WISN","9","400",NA,"N","1",""
"5841","KOUG_K3_T28_4",2021,"VATH","0",NA,1,"N","1",""
"5842","KOUG_K3_T28_4",2021,"CORE","0",NA,1,"N","3",""
"5843","KOUG_K3_T28_4",2021,"CORE","1",NA,1,"N","1",""
"5844","KOUG_K3_T28_4",2021,"CORE","2",NA,1,"N","1",""
"5845","KOUG_K3_T28_4",2021,"VATH","4",NA,1,"N","1",""
"5846","KOUG_K3_T28_4",2021,"CORE","4",NA,1,"N","1",""
"5847","KOUG_K3_T28_4",2021,"VATH","4",NA,1,"N","1",""
"5848","KOUG_K3_T28_2",2021,"LALO","5",NA,1,"N","1",""
"5849","KOUG_K3_T28_2",2021,"LALO","6",NA,101,"N","1",""
"5850","KOUG_K5_T4_23",2021,"GCTH","0",NA,1,"N","1",""
"5851","KOUG_K5_T4_23",2021,"GCTH","0",NA,1,"N","1",""
"5852","KOUG_K5_T4_23",2021,"GCTH","2",NA,101,"N","1",""
"5853","KOUG_K5_T4_23",2021,"GCTH","4",NA,101,"N","1",""
"5854","KOUG_K5_T4_21",2021,"GCSP","0",NA,1,"N","1",""
"5855","KOUG_K5_T4_21",2021,"SONG","0",NA,1,"N","1",""
"5856","KOUG_K5_T4_21",2021,"SONG","2",NA,1,"N","1",""
"5857","KOUG_K5_T4_21",2021,"CORE","3",NA,101,"Y","1","Y"
"5858","KOUG_K5_T4_21",2021,"GCSP","4",NA,1,"N","1",""
"5859","KOUG_K5_T4_21",2021,"GCSP","4",NA,1,"N","1",""
"5860","KOUG_K5_T4_21",2021,"GCTH","7",NA,1,"N","1",""
"5861","KOUG_K5_T4_21",2021,"GCTH","9",NA,1,"N","1",""
"5862","KOUG_K5_T4_19",2021,"SONG","0",NA,1,"N","1",""
"5863","KOUG_K5_T4_19",2021,"SONG","1",NA,1,"N","1",""
"5864","KOUG_K5_T4_19",2021,"CORE","1",NA,101,"Y","1","Y"
"5865","KOUG_K5_T4_19",2021,"GCSP","5",NA,101,"N","1",""
"5866","KOUG_K5_T4_22",2021,"GCTH","0",NA,101,"N","1",""
"5867","KOUG_K5_T4_22",2021,"SONG","0",NA,101,"N","1",""
"5868","KOUG_K5_T4_22",2021,"SONG","0",NA,101,"N","1",""
"5869","KOUG_K5_T4_22",2021,"GCSP","3",NA,101,"N","1",""
"5870","KOUG_K5_T4_22",2021,"SONG","3",NA,1,"N","1",""
"5871","KOUG_K5_T4_22",2021,"SAVS","3",NA,101,"N","1",""
"5872","KOUG_K5_T4_22",2021,"CORE","8",NA,101,"Y","1","Y"
"5873","KOUG_K5_T4_22",2021,"GCTH","8",NA,101,"N","1",""
"5874","KOUG_K5_T4_20",2021,"SONG","0",NA,1,"N","1",""
"5875","KOUG_K5_T4_20",2021,"SAVS","1",NA,1,"N","1",""
"5876","KOUG_K5_T4_20",2021,"GCSP","2",NA,101,"N","1",""
"5877","KOUG_K5_T4_20",2021,"GCTH","2",NA,101,"N","1",""
"5878","KOUG_K5_T4_20",2021,"GCTH","3",NA,1,"N","1",""
"5879","KOUG_K5_T4_20",2021,"GCTH","3",NA,101,"N","1",""
"5880","KOUG_K5_T4_20",2021,"SONG","8",NA,1,"N","1",""
"5881","KOUG_K5_T4_20",2021,"SONG","9",NA,1,"N","1",""
"5882","KOUG_K5_T4_17",2021,"GCSP","0",NA,101,"N","1",""
"5883","KOUG_K5_T4_17",2021,"GCSP","0",NA,1,"N","1",""
"5884","KOUG_K5_T4_17",2021,"GCSP","0",NA,1,"N","1",""
"5885","KOUG_K5_T4_17",2021,"GCSP","1",NA,1,"N","1",""
"5886","KOUG_K5_T4_17",2021,"SAVS","2",NA,1,"N","1",""
"5887","KOUG_K5_T4_17",2021,"HOLA","4",NA,1,"N","1",""
"5888","KOUG_K5_T4_17",2021,"SAVS","9",NA,1,"N","1",""
"5889","KOUG_K5_T4_15",2021,"AMRO","0","53",NA,"N","1",""
"5890","KOUG_K5_T4_15",2021,"GCSP","1",NA,1,"N","1",""
"5891","KOUG_K5_T4_15",2021,"GCSP","1",NA,1,"N","1",""
"5892","KOUG_K5_T4_15",2021,"WISN","1","400",NA,"N","1",""
"5893","KOUG_K5_T4_15",2021,"CORE","1",NA,101,"Y","1","Y"
"5894","KOUG_K5_T4_15",2021,"GCTH","3",NA,101,"N","1",""
"5895","KOUG_K5_T4_15",2021,"AMPI","7",NA,1,"Y","1","Y"
"5896","KOUG_K5_T4_15",2021,"GCSP","9",NA,1,"N","1",""
"5897","KOUG_K5_T4_15",2021,"CORE","9",NA,101,"N","1",""
"5898","KOUG_K5_T4_12",2021,"GCSP","0",NA,1,"N","1",""
"5899","KOUG_K5_T4_12",2021,"FOSP","0",NA,101,"N","1",""
"5900","KOUG_K5_T4_12",2021,"LALO","0",NA,1,"N","1",""
"5901","KOUG_K5_T4_12",2021,"SAVS","0",NA,1,"N","1",""
"5902","KOUG_K5_T4_12",2021,"GCTH","1",NA,101,"N","1",""
"5903","KOUG_K5_T4_12",2021,"GCTH","1",NA,101,"N","1",""
"5904","KOUG_K5_T4_12",2021,"AMRO","2","250",NA,"N","1",""
"5905","KOUG_K5_T4_12",2021,"YEWA","2",NA,1,"N","1",""
"5906","KOUG_K5_T4_12",2021,"ATSP","2",NA,1,"N","1",""
"5907","KOUG_K5_T4_12",2021,"GCTH","3",NA,101,"N","1",""
"5908","KOUG_K5_T4_12",2021,"FOSP","3",NA,101,"N","1",""
"5909","KOUG_K5_T4_12",2021,"GCSP","7",NA,101,"N","1",""
"5910","KOUG_K5_T4_12",2021,"GCTH","8",NA,1,"N","1",""
"5911","KOUG_K5_T4_14",2021,"GCTH","0",NA,1,"N","1",""
"5912","KOUG_K5_T4_14",2021,"SAVS","0",NA,1,"N","1",""
"5913","KOUG_K5_T4_14",2021,"SONG","1",NA,1,"N","1",""
"5914","KOUG_K5_T4_14",2021,"SONG","1",NA,101,"N","1",""
"5915","KOUG_K5_T4_14",2021,"OCWA","2",NA,1,"N","1",""
"5916","KOUG_K5_T4_14",2021,"AMRO","2","150",NA,"N","1",""
"5917","KOUG_K5_T4_14",2021,"GCSP","3",NA,101,"N","1",""
"5918","KOUG_K5_T4_14",2021,"AMRO","7","65",NA,"N","1",""
"5919","KOUG_K5_T4_14",2021,"YEWA","7",NA,1,"N","1",""
"5920","KOUG_K5_T4_14",2021,"LALO","9",NA,1,"N","1",""
"5921","KOUG_K5_T4_16",2021,"GCSP","0",NA,1,"N","1",""
"5922","KOUG_K5_T4_16",2021,"GCTH","0",NA,101,"N","1",""
"5923","KOUG_K5_T4_16",2021,"OCWA","0",NA,101,"N","1",""
"5924","KOUG_K5_T4_16",2021,"SONG","1",NA,1,"N","1",""
"5925","KOUG_K5_T4_16",2021,"YEWA","1",NA,101,"N","1",""
"5926","KOUG_K5_T4_16",2021,"ARWA","2",NA,101,"N","1",""
"5927","KOUG_K5_T4_16",2021,"ARWA","3",NA,101,"N","1",""
"5928","KOUG_K5_T4_16",2021,"GCSP","8",NA,101,"N","1",""
"5929","TELL_T2_T1_1",2021,"GCSP","0",NA,101,"N","1",""
"5930","TELL_T2_T1_1",2021,"GCSP","0",NA,101,"N","1",""
"5931","TELL_T2_T1_1",2021,"GCSP","0",NA,101,"N","1",""
"5932","TELL_T2_T1_1",2021,"GCTH","0",NA,101,"N","1",""
"5933","TELL_T2_T1_1",2021,"GCTH","4",NA,101,"N","1",""
"5934","TELL_T2_T1_2",2021,"GOPL","0","375",NA,"N","1",""
"5935","TELL_T2_T1_2",2021,"CORE","4",NA,1,"Y","1","Y"
"5936","TELL_T2_T1_2",2021,"GOPL","4","300",NA,"N","1",""
"5937","TELL_T2_T1_5",2021,"SAVS","0",NA,1,"N","1",""
"5938","TELL_T2_T1_5",2021,"CORE","1",NA,1,"Y","3","Y"
"5939","TELL_T2_T1_5",2021,"GOPL","5","91",NA,"N","1",""
"5940","TELL_T2_T1_5",2021,"GOPL","8","252",NA,"N","1",""
"5941","TELL_T2_T1_5",2021,"CORE","9",NA,101,"Y","1","Y"
"5942","TELL_T2_T1_5",2021,"AMRO","9","62",NA,"N","1",""
"5943","TELL_T2_T1_8",2021,"CORE","0",NA,1,"N","1",""
"5944","TELL_T2_T1_8",2021,"CORE","0",NA,1,"N","1",""
"5945","TELL_T2_T1_8",2021,"SONG","1",NA,1,"N","1",""
"5946","TELL_T2_T1_8",2021,"WCSP","7",NA,1,"N","1",""
"5947","TELL_T2_T1_8",2021,"AMPI","8",NA,1,"N","3",""
"5948","TELL_T2_T1_12",2021,"SAVS","0",NA,1,"N","2",""
"5949","TELL_T2_T1_12",2021,"CORE","0",NA,101,"Y","1","Y"
"5950","TELL_T2_T1_12",2021,"AMGP","0","400",NA,"N","1",""
"5951","TELL_T2_T1_12",2021,"AMGP","0","400",NA,"N","1",""
"5952","TELL_T2_T1_12",2021,"CORE","1",NA,101,"Y","1","Y"
"5953","TELL_T2_T1_12",2021,"CORE","7",NA,1,"Y","2","Y"
"5954","TELL_T2_T1_12",2021,"GCSP","9",NA,101,"N","1",""
"5955","TELL_T2_T1_14",2021,"LALO","0",NA,1,"N","2",""
"5956","TELL_T2_T1_14",2021,"CORE","3",NA,101,"Y","1","Y"
"5957","TELL_T2_T1_14",2021,"LALO","5",NA,1,"N","1",""
"5958","TELL_T2_T1_14",2021,"CORE","6",NA,1,"Y","2","Y"
"5959","TELL_T2_T1_11",2021,"AMGP","0","60",NA,"N","1",""
"5960","TELL_T2_T1_11",2021,"GCTH","0",NA,101,"N","1",""
"5961","TELL_T2_T1_11",2021,"SONG","1",NA,101,"N","1",""
"5962","TELL_T2_T1_11",2021,"GCTH","1",NA,101,"N","1",""
"5963","TELL_T2_T1_11",2021,"SQUIR","5","265",NA,"N","1",""
"5964","TELL_T2_T1_11",2021,"AMGP","6","170",NA,"N","1",""
"5965","TELL_T2_T1_11",2021,"CORE","7",NA,101,"N","1",""
"5966","TELL_T2_T1_11",2021,"CORE","8",NA,1,"Y","2","Y"
"5967","TELL_T2_T1_4",2021,"WCSP","0",NA,1,"N","1",""
"5968","TELL_T2_T1_4",2021,"NOWA","0",NA,101,"N","1",""
"5969","TELL_T2_T1_4",2021,"CORE","1",NA,1,"Y","1","Y"
"5970","TELL_T2_T1_4",2021,"SONG","1",NA,1,"N","1",""
"5971","TELL_T2_T1_4",2021,"GCTH","1",NA,1,"N","1",""
"5972","TELL_T2_T1_4",2021,"YEWA","3",NA,101,"N","1",""
"5973","TELL_T2_T1_4",2021,"CORE","3",NA,101,"Y","1","Y"
"5974","TELL_T2_T1_4",2021,"GCSP","4",NA,1,"N","1",""
"5975","TELL_T2_T1_4",2021,"CORE","4",NA,101,"N","1",""
"5976","TELL_T2_T1_4",2021,"AMGP","4","300",NA,"N","1",""
"5977","TELL_T2_T1_4",2021,"AMPI","9",NA,1,"N","2",""
"5978","TELL_T2_T1_20",2021,"SONG","0",NA,1,"N","1",""
"5979","TELL_T2_T1_20",2021,"ATSP","0",NA,101,"N","1",""
"5980","TELL_T2_T1_20",2021,"SHOREBIRD","2","275",NA,"N","1",""
"5981","TELL_T2_T1_20",2021,"AMRO","2","43",NA,"N","1",""
"5982","TELL_T2_T1_20",2021,"GCSP","3",NA,101,"N","1",""
"5983","TELL_T2_T1_20",2021,"AMRO","4","192",NA,"N","1",""
"5984","TELL_T2_T1_20",2021,"CORE","6",NA,101,"N","1",""
"5985","TELL_T2_T1_20",2021,"CORE","9",NA,101,"Y","1","Y"
"5986","TELL_T2_T1_23",2021,"SQUIR","0","112",NA,"N","1",""
"5987","TELL_T2_T1_23",2021,"AMPI","0",NA,1,"N","1",""
"5988","TELL_T2_T1_23",2021,"AMPI","1",NA,101,"N","1",""
"5989","TELL_T2_T1_23",2021,"CORE","5",NA,1,"Y","1","Y"
"5990","TELL_T2_T1_24",2021,"SQUIR","0","270",NA,"N","1",""
"5991","TELL_T2_T1_24",2021,"AMGP","1","299",NA,"N","1",""
"5992","TELL_T2_T1_24",2021,"LALO","2",NA,1,"N","1",""
"5993","TELL_T2_T1_22",2021,"SQUIR","0","39",NA,"N","1",""
"5994","TELL_T2_T1_22",2021,"SQUIR","0","44",NA,"N","1",""
"5995","TELL_T2_T1_22",2021,"CORE","2",NA,101,"N","1",""
"5996","TELL_T2_T1_22",2021,"SQUIR","3","135",NA,"N","1",""
"5997","TELL_T2_T1_22",2021,"SONG","3",NA,1,"N","1",""
"5998","TELL_T2_T1_22",2021,"SQUIR","5","32",NA,"N","1",""
"5999","TELL_T2_T1_22",2021,"SQUIR","6","96",NA,"N","1",""
"6000","TELL_T2_T1_22",2021,"GCSP","8",NA,1,"N","3",""
"6001","TELL_T2_T1_22",2021,"SQUIR","9","121",NA,"N","1",""
"6002","COUN_C2_T21_13",2021,"AMRO","1","225",NA,"N","1",""
"6003","COUN_C2_T21_13",2021,"GCSP","5",NA,101,"N","1",""
"6004","COUN_C2_T21_5",2021,"AMGP","0","35",NA,"N","2",""
"6005","COUN_C2_T21_5",2021,"AMRO","5","319",NA,"N","1",""
"6006","COUN_C2_T21_5",2021,"CORE","6",NA,101,"N","1",""
"6007","COUN_C2_T21_5",2021,"GCSP","8",NA,101,"N","1",""
"6008","COUN_C2_T21_5",2021,"AMGP","8","300",NA,"N","1",""
"6009","COUN_C2_T21_5",2021,"SONG","9",NA,1,"N","1",""
"6010","COUN_C2_T21_3",2021,"GCSP","0",NA,1,"N","1",""
"6011","COUN_C2_T21_3",2021,"CORE","1",NA,1,"N","1",""
"6012","COUN_C2_T21_3",2021,"AMRO","1","150",NA,"N","1",""
"6013","COUN_C2_T21_3",2021,"CORE","3",NA,101,"N","1",""
"6014","COUN_C2_T21_3",2021,"CORE","4",NA,101,"N","1",""
"6015","COUN_C2_T21_3",2021,"SAVS","6",NA,1,"N","1",""
"6016","COUN_C2_T21_3",2021,"GCSP","7",NA,101,"N","1",""
"6017","COUN_C2_T21_1",2021,"LALO","0",NA,1,"N","1",""
"6018","COUN_C2_T21_1",2021,"LALO","0",NA,1,"N","1",""
"6019","COUN_C2_T21_1",2021,"WIPT","5","400",NA,"N","1",""
"6020","COUN_C2_T21_2",2021,"ARWA","0",NA,101,"N","1",""
"6021","COUN_C2_T21_2",2021,"SAVS","1",NA,1,"N","1",""
"6022","COUN_C2_T21_2",2021,"CORE","2",NA,101,"N","1",""
"6023","COUN_C2_T21_2",2021,"SONG","4",NA,101,"N","1",""
"6024","COUN_C2_T21_2",2021,"SAVS","9",NA,1,"N","1",""
"6025","COUN_C2_T21_4",2021,"SAVS","1",NA,1,"N","1",""
"6026","COUN_C2_T21_4",2021,"SONG","1",NA,1,"N","1",""
"6027","COUN_C2_T21_4",2021,"SONG","1",NA,1,"N","1",""
"6028","COUN_C2_T21_4",2021,"CORE","1",NA,101,"Y","1","Y"
"6029","COUN_C2_T21_4",2021,"SONG","3",NA,1,"Y","3","Y"
"6030","COUN_C2_T21_4",2021,"CORE","7",NA,1,"Y","1","Y"
"6031","COUN_C2_T21_4",2021,"SAVS","8",NA,101,"N","1",""
"6032","COUN_C2_T21_4",2021,"GCTH","8",NA,101,"N","1",""
"6033","COUN_C2_T21_4",2021,"WISN","9","400",NA,"N","1",""
"6034","COUN_C2_T21_8",2021,"SAVS","0",NA,1,"N","1",""
"6035","COUN_C2_T21_8",2021,"CORE","0",NA,1,"Y","1","Y"
"6036","COUN_C2_T21_8",2021,"SAVS","1",NA,1,"N","1",""
"6037","COUN_C2_T21_8",2021,"SAVS","1",NA,1,"N","1",""
"6038","COUN_C2_T21_8",2021,"AMRO","4","220",NA,"N","1",""
"6039","COUN_C2_T21_8",2021,"GCTH","6",NA,1,"N","1",""
"6040","COUN_C2_T21_8",2021,"CORE","7",NA,1,"N","1",""
"6041","COUN_C2_T21_12",2021,"GCTH","0",NA,1,"N","1",""
"6042","COUN_C2_T21_12",2021,"CORE","0",NA,1,"N","1",""
"6043","COUN_C2_T21_12",2021,"CORE","0",NA,101,"N","1",""
"6044","COUN_C2_T21_12",2021,"AMRO","1","60",NA,"N","1",""
"6045","COUN_C2_T21_12",2021,"ARWA","1",NA,101,"N","1",""
"6046","COUN_C2_T21_12",2021,"SONG","5",NA,1,"N","1",""
"6047","COUN_C2_T21_12",2021,"FOSP","7",NA,101,"N","1",""
"6048","COUN_C2_T21_17",2021,"CORE","0",NA,1,"N","1",""
"6049","COUN_C2_T21_17",2021,"AMPI","2",NA,1,"N","1",""
"6050","COUN_C2_T21_17",2021,"GCSP","3",NA,1,"N","1",""
"6051","COUN_C2_T21_17",2021,"GCSP","5",NA,101,"N","1",""
"6052","COUN_C2_T21_17",2021,"AMRO","6","50",NA,"N","1",""
"6053","COUN_C2_T21_17",2021,"CORE","6",NA,1,"N","1",""
"6054","COUN_C2_T21_17",2021,"CORE","8",NA,1,"Y","2","Y"
"6055","COUN_C2_T21_15",2021,"LALO","0",NA,1,"N","1",""
"6056","COUN_C2_T21_15",2021,"CORE","2",NA,101,"N","1",""
"6057","COUN_C2_T21_15",2021,"CORE","3",NA,101,"Y","1","Y"
"6058","COUN_C2_T21_15",2021,"CORE","9",NA,1,"N","1",""
"6059","COUN_C2_T21_15",2021,"SEPL","9",NA,1,"N","1",""
"6060","COUN_C2_T21_14",2021,"GCSP","0",NA,1,"N","1",""
"6061","COUN_C2_T21_14",2021,"GCSP","0",NA,101,"N","1",""
"6062","COUN_C2_T21_14",2021,"SONG","0",NA,1,"N","1",""
"6063","COUN_C2_T21_14",2021,"CORE","0",NA,1,"N","1",""
"6064","COUN_C2_T21_14",2021,"CORE","0",NA,1,"N","4",""
"6065","COUN_C2_T21_14",2021,"GCSP","0",NA,1,"N","1",""
"6066","COUN_C2_T21_14",2021,"SONG","0",NA,1,"N","1",""
"6067","COUN_C2_T21_14",2021,"SAVS","1",NA,101,"N","1",""
"6068","COUN_C2_T21_14",2021,"GCSP","2",NA,1,"N","1",""
"6069","COUN_C2_T21_14",2021,"FOSP","2",NA,101,"N","1",""
"6070","COUN_C2_T21_14",2021,"OCWA","3",NA,1,"N","1",""
"6071","COUN_C2_T21_14",2021,"SQUIR","4","400",NA,"N","1",""
"6072","COUN_C2_T21_14",2021,"AMGP","6","192",NA,"N","1",""
"6073","COUN_C2_T21_14",2021,"AMGP","6","75",NA,"N","1",""
"6074","COUN_C2_T21_14",2021,"LALO","8",NA,1,"N","1",""
"6075","COUN_C2_T21_14",2021,"CORE","9",NA,1,"N","1",""
"6076","COUN_C2_T21_14",2021,"SONG","9",NA,101,"N","1",""
"6077","COUN_C2_T21_14",2021,"AMRO","9","270",NA,"N","1",""
"6078","TELL_T3_T6_9",2021,"AMGP","0","41",NA,"N","2",""
"6079","TELL_T3_T6_9",2021,"CORE","1",NA,101,"N","1",""
"6080","TELL_T3_T6_9",2021,"CORE","3",NA,101,"N","1",""
"6081","TELL_T3_T6_9",2021,"GOPL","4","158",NA,"N","1",""
"6082","TELL_T3_T6_9",2021,"CORE","7",NA,1,"N","1",""
"6083","TELL_T3_T6_9",2021,"GCTH","9",NA,1,"N","1",""
"6084","TELL_T3_T6_13",2021,"AMGP","0","75",NA,"N","1",""
"6085","TELL_T3_T6_17",2021,"SONG","0",NA,1,"N","1",""
"6086","TELL_T3_T6_17",2021,"LALO","1",NA,1,"N","1",""
"6087","TELL_T3_T6_20",2021,"CORE","1",NA,1,"N","2",""
"6088","TELL_T3_T6_20",2021,"SONG","4",NA,101,"Y","1","Y"
"6089","TELL_T3_T6_22",2021,"FOSP","0",NA,1,"N","1",""
"6090","TELL_T3_T6_22",2021,"SONG","1",NA,1,"N","1",""
"6091","TELL_T3_T6_22",2021,"SAVS","2",NA,1,"N","1",""
